Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
3,"RH Pettway, SE Celec","Thrust and Parry",0,"Financial Management","","","https://scholar.google.com/scholar?cites=1381461153486461454&as_sdt=2005&sciodt=0,5&hl=en&num=20",147,"2016-11-25","CITATION","","","",0,0,0,0,3
4,"SE Celec","Is the Truth in Lending Being Told with the Annual Percentage Rate as the Measure of the Cost of Credit?",1981,"Journal of Consumer Affairs","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1745-6606.1981.tb00696.x/full","https://scholar.google.com/scholar?cites=4936885069030173855&as_sdt=2005&sciodt=0,5&hl=en&num=20",148,"2016-11-25","","","","",0,0,0,0,4
15,"GC Dickson","Electrochemical reactor for copper removal from barren solutions",1990,"US Patent 4,911,804","Google Patents","https://www.google.com/patents/US4911804","https://scholar.google.com/scholar?cites=9866187484830624770&as_sdt=2005&sciodt=0,5&hl=en&num=20",149,"2016-11-25","","","","",0,0,0,0,15
2,"S Celec, R Lutz","Demographics of Business Ph. D. Programs'",1993,"","… by the Association of Directors of …","","https://scholar.google.com/scholar?cites=16218115746976821358&as_sdt=2005&sciodt=0,5&hl=en&num=20",150,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"K Antlej, K Celec, M SINANI, CE MIRTI, CD LJUBI, ...","Restoration of a Fruit Bowl with a Leg using 3D technologies",2011,"The Sixth SEEDI …","","","https://scholar.google.com/scholar?cites=9436823659928196914&as_sdt=2005&sciodt=0,5&hl=en&num=20",151,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"…, R Pálffy, J Hodosy, J Lukács, J Turna, P Celec","Vectors and delivery systems in gene therapy. 2005",0,"Med Sci Monit","","","https://scholar.google.com/scholar?cites=3380538705913576010&as_sdt=2005&sciodt=0,5&hl=en&num=20",152,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"P Celec","Nuclear factor kappa B-molecular biomedicine: the next generation (2004)",2004,"Biomed. Pharmacother","","","https://scholar.google.com/scholar?cites=8150764380100977099&as_sdt=2005&sciodt=0,5&hl=en&num=20",153,"2016-11-25","CITATION","","","",0,0,0,0,2
3,"…, R Palffy, M Behuliak, P Janega, P Celec","Effects of Orally Administered Bacteria Carrying HIF-1α Gene in an Experimental Model of Intestinal Ischemia",2010,"Archives of medical …","Elsevier","http://www.sciencedirect.com/science/article/pii/S018844091000192X","https://scholar.google.com/scholar?cites=15112436038484242243&as_sdt=2005&sciodt=0,5&hl=en&num=20",154,"2016-11-25","","","","",0,0,0,0,3
2,"R Hampl, D Ostatníková, P Celec, Z Putz, ...","Correlation between Soy Phytoestrogens and Thyroid laboratory parameters: Implication for Iodine Nutrition",2009,"Preedy, V., Burrow, …","books.google.com","https://books.google.com/books?hl=en&lr=&id=7v7g5XoCQQwC&oi=fnd&pg=PA353&dq=celec&ots=cNE2vQ2Ujq&sig=Tj4VzYJfefnjsyx7iIghd4gj_9Y","https://scholar.google.com/scholar?cites=8005719297971248732&as_sdt=2005&sciodt=0,5&hl=en&num=20",155,"2016-11-25","","","","",0,0,0,0,2
2,"K Antlej, M Šavnik, B Županek, K Celec","“Virtual Emona” on dLib. si using 3D technologies",2011,"Review of the National …","academia.edu","http://www.academia.edu/download/7546966/seedi10_virtualemona_2010-04-01.pdf","https://scholar.google.com/scholar?cites=15698017846016464037&as_sdt=2005&sciodt=0,5&hl=en&num=20",156,"2016-11-25","PDF","","","",0,0,0,0,2
2,"…, J Hodosy, A Kubranská, D Ostatníková, P Celec","The effect of mental rotation on changes in plasma testosterone and cortisol levels",2012,"Open Life …","degruyter.com","http://www.degruyter.com/view/j/biol.2012.7.issue-6/s11535-012-0084-6/s11535-012-0084-6.xml","https://scholar.google.com/scholar?cites=9056729394204839008&as_sdt=2005&sciodt=0,5&hl=en&num=20",157,"2016-11-25","","","","",0,0,0,0,2
2,"…, E Schmidtová, J Durdiakova, P Celec, ...","Spatial abilities are not related to testosterone levels and variation in the androgen receptor in healthy young men.",2013,"General physiology …","europepmc.org","http://europepmc.org/abstract/med/24595847","https://scholar.google.com/scholar?cites=16879757606611868656&as_sdt=2005&sciodt=0,5&hl=en&num=20",158,"2016-11-25","","","","",0,0,0,0,2
2,"…, S Vávrová, Z Bargárová, R Pálffy, P Celec, ...","Comparative study of two forms of aro A CP4 gene in Escherichia coli",2007,"Biologia","degruyter.com","http://www.degruyter.com/view/j/biolog.2007.62.issue-3/s11756-007-0046-z/s11756-007-0046-z.xml","https://scholar.google.com/scholar?cites=8417280060550171348&as_sdt=2005&sciodt=0,5&hl=en&num=20",159,"2016-11-25","","","","",0,0,0,0,2
2,"S Lakatošová, E Schmidtová, P Celec, ...","Prenatal testosterone influence on reelin expression in association with autism",2011,"Biogenic …","biogenicamines.net","http://www.biogenicamines.net/_pdf/BIA250211A01_Lakatosova_.pdf","https://scholar.google.com/scholar?cites=1368645588626837102&as_sdt=2005&sciodt=0,5&hl=en&num=20",160,"2016-11-25","PDF","","","",0,0,0,0,2
2,"P Celec, L Smreková, D Ostatníková, ...","Lack of evidence for meteorological effects on infradian dynamics of testosterone",2009,"International journal of …","Springer","http://link.springer.com/article/10.1007/s00484-009-0225-4","https://scholar.google.com/scholar?cites=4628437676972542123&as_sdt=2005&sciodt=0,5&hl=en&num=20",161,"2016-11-25","","","","",0,0,0,0,2
2,"…, Ľ Tóthová, H Drahovská, J Turňa, P Celec","Food-borne enterococci and their resistance to oxidative stress",2011,"The Journal of …","Springer","http://link.springer.com/article/10.1007/s12275-011-0296-x","https://scholar.google.com/scholar?cites=5524407935775776557&as_sdt=2005&sciodt=0,5&hl=en&num=20",162,"2016-11-25","","","","",0,0,0,0,2
2,"P Celec","Comenius University",0,"Slovakia","","","https://scholar.google.com/scholar?cites=1056136687021506319&as_sdt=2005&sciodt=0,5&hl=en&num=20",163,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"P Celec, D Ostatníková, J Hodosy, ...","Infradian dynamics and variability of salivary testosterone in men and women",2007,"Biological Rhythm …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/09291010600981797","https://scholar.google.com/scholar?cites=1804534987509873840&as_sdt=2005&sciodt=0,5&hl=en&num=20",164,"2016-11-25","","","","",0,0,0,0,2
2,"M Celec-Murcin","Pronunciation Teaching",1996,"","Cambridge: Cambridge University …","","https://scholar.google.com/scholar?cites=15750977379218615599&as_sdt=2005&sciodt=0,5&hl=en&num=20",165,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"M Celec-Murcia","Teaching pronunciation",2007,"","London: Cambridage University …","","https://scholar.google.com/scholar?cites=14408268047280592386&as_sdt=2005&sciodt=0,5&hl=en&num=20",166,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"SE Celec","Incorrect Preference Orderings with the Coefficient of Variation",1982,"Journal of Financial Research","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1475-6803.1982.tb00626.x/full","https://scholar.google.com/scholar?cites=12919627546125186080&as_sdt=2005&sciodt=0,5&hl=en&num=20",167,"2016-11-25","","","","",0,0,0,0,2
2,"SE Celec, JD Icerman","A NOTE ON UNCERTAINTY RESOLUTION AND MULTI‐PERIOD INVESTMENT DECISIONS",1978,"Decision Sciences","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1540-5915.1978.tb00762.x/abstract","https://scholar.google.com/scholar?cites=5774163969908947107&as_sdt=2005&sciodt=0,5&hl=en&num=20",168,"2016-11-25","","","","",0,0,0,0,2
3,"C Peter, K MARTINA, R VERONIKA","Biological and biomedical aspects of genetically modified food",2005,"Biomed Pharmacother","","","https://scholar.google.com/scholar?cites=10149805710168944132&as_sdt=2005&sciodt=0,5&hl=en&num=20",169,"2016-11-25","CITATION","","","",0,0,0,0,3
8,"C Ruzicka","Process for the treatment of organic fibrous materials",1941,"US Patent 2,231,953","Google Patents","https://www.google.com/patents/US2231953","https://scholar.google.com/scholar?cites=7987297903922601821&as_sdt=2005&sciodt=0,5&hl=en&num=20",170,"2016-11-25","","","","",0,0,0,0,8
1,"…, T Hlavaty, D Balakova, I Pav, P Celec, ...","Prevalence of mutations in thiopurine S-methyltransferase gene among Slovak IBD patients.",2011,"Bratislavske lekarske …","europepmc.org","http://europepmc.org/abstract/med/22616585","https://scholar.google.com/scholar?cites=8976213071471924771&as_sdt=2005&sciodt=0,5&hl=en&num=20",171,"2016-11-25","","","","",0,0,0,0,1
1,"N KamodyovÃ, J DurdiakovÃ, P Celec, Ä SedlÃ","kovÃ T, RepiskÃ G, et al.(2013) Prevalence and persistence of male DNA identified in mixed saliva samples after intense kissing",0,"Forensic Sci Int Genet","","","https://scholar.google.com/scholar?cites=5522218745980225515&as_sdt=2005&sciodt=0,5&hl=en&num=20",172,"2016-11-25","CITATION","","","",0,0,0,0,1
1,"…, E Koskova, M Hazlingerova, S Celec","[Selected parameters of lipoprotein metabolism in cerebrovascular diseases]",1996,"Bratislavske lekarske …","europepmc.org","http://europepmc.org/abstract/med/8705323","https://scholar.google.com/scholar?cites=5637375397209171114&as_sdt=2005&sciodt=0,5&hl=en&num=20",173,"2016-11-25","Selected parameters of lipoprotein metabolism in cerebrovascular diseases","","","",0,0,0,0,1
1,"D Ostatnikova, Z Putz, P Celec, ...","MAY TESTOSTERONE BE CONSIDERED AS ONE OF THE BIOLOGICAL MARKERS RELATED TO ACADEMIC INTELLIGENCE?",2006,"…","COLLEGIUM INTERNATIONALE …","","https://scholar.google.com/scholar?cites=5840070143297959719&as_sdt=2005&sciodt=0,5&hl=en&num=20",174,"2016-11-25","CITATION","","","",0,0,0,0,1
1,"…, T Hlavaty, D Balakova, I Pav, P Celec, ...","Prevalence of mutations in thiopurine S-methyltransferase gene among Slovak IBD patients.",2012,"Bratislavske lekarske …","europepmc.org","http://europepmc.org/abstract/med/23731044","https://scholar.google.com/scholar?cites=11896261956711403305&as_sdt=2005&sciodt=0,5&hl=en&num=20",175,"2016-11-25","","","","",0,0,0,0,1
1,"J Okkelova, J Hodosy, P Celec, ...","Testosterone effect on spatial memory in experiment",2003,"…","COLLEGIUM INTERNATIONALE …","","https://scholar.google.com/scholar?cites=1628398189414425588&as_sdt=2005&sciodt=0,5&hl=en&num=20",176,"2016-11-25","CITATION","","","",0,0,0,0,1
1,"J Payer, P Celec, I Sulková, ...","Preferences of patients receiving bisphosphonates-How to influence the therapeutic adherence",2007,"…","SPRINGER LONDON LTD …","","https://scholar.google.com/scholar?cites=17800731482818624650&as_sdt=2005&sciodt=0,5&hl=en&num=20",177,"2016-11-25","CITATION","","","",0,0,0,0,1
1,"P Celec","Analysis of rhythmic method for detecting variance-ANORVA. A new simple rhythms in biological time series",2004,"BIOLOGICAL RESEARCH","SOC BIOLGIA CHILE CASILLA …","","https://scholar.google.com/scholar?cites=3737642141991127321&as_sdt=2005&sciodt=0,5&hl=en&num=20",178,"2016-11-25","CITATION","","","",0,0,0,0,1
2,"…, E Lengyelová, M Havrlentová, J Kraic, P Celec, ...","Anthocyanin-Rich Diet in Chemically Induced Colitis in Mice.",2015,"Folia Biologica (Folia …","fb.cuni.cz","http://fb.cuni.cz/file/5779/fb2015a0014.pdf","https://scholar.google.com/scholar?cites=6701028924761532950&as_sdt=2005&sciodt=0,5&hl=en&num=20",179,"2016-11-25","PDF","","","",0,0,0,0,2
1,"…, M Malinova, D Ostatnikova, P Celec, ...","Factors determining the kinetics of a single dose of testosterone in rats",2012,"Arch. Biol. …","researchgate.net","https://www.researchgate.net/profile/Barbora_Filova/publication/237063690_Factors_determining_the_kinetics_of_a_single_dose_of_testosterone_in_rats/links/00b7d51b1c50290856000000.pdf","https://scholar.google.com/scholar?cites=7288952292755112445&as_sdt=2005&sciodt=0,5&hl=en&num=20",180,"2016-11-25","PDF","","","",0,0,0,0,1
1,"…, L Tothova, D Ostatníková, P Celec, ...","Does the non-genomic effect of testosterone on social anxiety require the presence of a classical steroid receptor?",2015,"Acta Neurobiol Exp ( …","locci.ane.pl","http://www.locci.ane.pl/pdf/7539.pdf","https://scholar.google.com/scholar?cites=18043713706772335409&as_sdt=2005&sciodt=0,5&hl=en&num=20",181,"2016-11-25","PDF","","","",0,0,0,0,1
2,"…, P Vanuga, Z Killinger, I Sulková, P Celec, ...","Therapeutic adherence to osteoporosis treatment.",2014,"… journal of clinical …","europepmc.org","http://europepmc.org/abstract/med/24887334","https://scholar.google.com/scholar?cites=8656507436737215609&as_sdt=2005&sciodt=0,5&hl=en&num=20",182,"2016-11-25","","","","",0,0,0,0,2
1,"P Celec, D Ostatníková","Autism and Genome-Wide Association Studies",2010,"Act Nerv Super Rediviva","researchgate.net","https://www.researchgate.net/profile/Peter_Celec2/publication/228478887_Autism_and_Genome-Wide_Association_Studies/links/004635255b2cdd493c000000.pdf","https://scholar.google.com/scholar?cites=4002617798350171882&as_sdt=2005&sciodt=0,5&hl=en&num=20",183,"2016-11-25","PDF","","","",0,0,0,0,1
1,"…, R Palffy, J Hodosy, M Kopani, V Brezova, P Celec","Similar effects of chronic voluntary alcohol intake and high dose superoxide dismutase gene delivery on oxidative and carbonyl stress in rats",2012,"Gene Ther Mol Biol","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.678.9560&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=17115162432175049705&as_sdt=2005&sciodt=0,5&hl=en&num=20",184,"2016-11-25","PDF","","","",0,0,0,0,1
1,"R Celec, D Globocnik, P Kruse","Resources, capabilities, export performance and the moderating role of entrepreneurial orientation in the context of SMEs",2014,"European Journal of …","inderscienceonline.com","http://www.inderscienceonline.com/doi/abs/10.1504/EJIM.2014.062971","https://scholar.google.com/scholar?cites=1406861967473114330&as_sdt=2005&sciodt=0,5&hl=en&num=20",185,"2016-11-25","","","","",0,0,0,0,1
2,"…, L Tóthová, J Hodosy, M Behuliak, P Celec","Variability of salivary markers of oxidative stress and antioxidant status in young healthy individuals",2016,"Redox …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1179/1351000215Y.0000000009","https://scholar.google.com/scholar?cites=16876536871914284503&as_sdt=2005&sciodt=0,5&hl=en&num=20",186,"2016-11-25","","","","",0,0,0,0,2
1,"T L'ubomıra, J Bábıcková, P Celec","Phage survival: the biodegradability of M13 phage display library in vitro",2012,"","researchgate.net","https://www.researchgate.net/profile/Peter_Celec2/publication/236183592_Phage_survival_The_biodegradability_of_M13_phage_display_library_in_vitro/links/561444a108ae983c1b406a39.pdf","https://scholar.google.com/scholar?cites=11422669352625746158&as_sdt=2005&sciodt=0,5&hl=en&num=20",187,"2016-11-25","PDF","","","",0,0,0,0,1
1,"L Jedlička, M Kúdela, T Szemes, P Celec","Population genetic structure of Simulium degrangei (Diptera: Simuliidae) from Western Carpathians",2012,"Biologia","Springer","http://link.springer.com/article/10.2478/s11756-012-0057-2","https://scholar.google.com/scholar?cites=13455112834292988862&as_sdt=2005&sciodt=0,5&hl=en&num=20",188,"2016-11-25","","","","",0,0,0,0,1
1,"Z Blusková, Ľ Koštálová, P Celec, ...","Evaluation of lipid and glucose metabolism and cortisol and thyroid hormone levels in obese appropriate for gestational age (AGA) born and non-obese small for …",2014,"Journal of Pediatric …","degruyter.com","http://www.degruyter.com/view/j/jpem.2014.27.issue-7-8/jpem-2013-0334/jpem-2013-0334.xml","https://scholar.google.com/scholar?cites=12587582281824445736&as_sdt=2005&sciodt=0,5&hl=en&num=20",189,"2016-11-25","","","","",0,0,0,0,1
1,"…, I Koborová, Ľ Tóthová, P Stanko, P Celec","Blood contamination in saliva: impact on the measurement of salivary oxidative stress markers",2015,"Disease …","hindawi.com","http://www.hindawi.com/journals/dm/2015/479251/abs/","https://scholar.google.com/scholar?cites=826985219391443400&as_sdt=2005&sciodt=0,5&hl=en&num=20",190,"2016-11-25","","","","",0,0,0,0,1
1,"P Celec, S Burská, K Šebeková, M Kalousová, ...","Advanced glycation end products and acute myocardial infarction",2010,"Medical Principles and …","karger.com","http://www.karger.com/Article/Abstract/273081","https://scholar.google.com/scholar?cites=44072613503364161&as_sdt=2005&sciodt=0,5&hl=en&num=20",191,"2016-11-25","","","","",0,0,0,0,1
1,"…, O Pechanova, J Zicha, R Gardlik, P Celec, ...","The effect of melatonin on vascular function in L-NAME-induced hypertension",2008,"Journal of Molecular …","Academic Press","","https://scholar.google.com/scholar?cites=4557688620072937401&as_sdt=2005&sciodt=0,5&hl=en&num=20",192,"2016-11-25","CITATION","","","",0,0,0,0,1
1,"MJ Celec","Attachment and affect motivated eating behavior in an obese population: Maintenance versus relapse",1994,"","pearl.plymouth.ac.uk","https://pearl.plymouth.ac.uk/handle/10026.1/2740","https://scholar.google.com/scholar?cites=7088395836264343060&as_sdt=2005&sciodt=0,5&hl=en&num=20",193,"2016-11-25","","","","",0,0,0,0,1
1,"CM Boardman, SE Celec","Bond Swaps And The Application Of Duration",1980,"Business Economics","JSTOR","http://www.jstor.org/stable/23482371","https://scholar.google.com/scholar?cites=3216219816732679841&as_sdt=2005&sciodt=0,5&hl=en&num=20",194,"2016-11-25","","","","",0,0,0,0,1
1,"…, SK Cooper, RH Strawser, RH Pettway, SE Celec","Thrust and Parry",1975,"Financial …","JSTOR","http://www.jstor.org/stable/3664935","https://scholar.google.com/scholar?cites=15990894468552801448&as_sdt=2005&sciodt=0,5&hl=en&num=20",195,"2016-11-25","","","","",0,0,0,0,1
5,"EP CELEC","Corporación Eléctrica del Ecuador",2010,"Financiamiento para proyectos de energía renovable","","","https://scholar.google.com/scholar?cites=14257870766824429636&as_sdt=2005&sciodt=0,5&hl=en&num=20",196,"2016-11-25","CITATION","","","",0,0,0,0,5
2,"C Martin","Method of detecting presence and motion for door control devices and door control devices implementing such a demand",2011,"US Patent 8,068,006","Google Patents","https://www.google.com/patents/US8068006","https://scholar.google.com/scholar?cites=8431496639697250809&as_sdt=2005&sciodt=0,5&hl=en&num=20",197,"2016-11-25","","","","",0,0,0,0,2
2,"C Martin, M Martin","Suite of configurable products which can be configured during fitting, configuration tool and configuration process for such products",2003,"US Patent App. 10/508,613","Google Patents","https://www.google.com/patents/US20050119764","https://scholar.google.com/scholar?cites=13613002312060024233&as_sdt=2005&sciodt=0,5&hl=en&num=20",198,"2016-11-25","","","","",0,0,0,0,2
3,"EP CELEC","Unidad de Negocios Transelectric",0,"Listado de Precios","","","https://scholar.google.com/scholar?cites=16831045760338464857&as_sdt=2005&sciodt=0,5&hl=en&num=20",199,"2016-11-25","CITATION","","","",0,0,0,0,3
3,"EPT CELEC","Plan de Expansión de Transmisión período 2010–2020",2009,"Octubre del","","","https://scholar.google.com/scholar?cites=17348362132166327931&as_sdt=2005&sciodt=0,5&hl=en&num=20",200,"2016-11-25","CITATION","","","",0,0,0,0,3
3,"L Dután, EPT CELEC","Modelación de Transformadores para Estudios de Energización Usando ATP-EMTP",2010,"Quito: Jornadas de Ingeniería Eléctrica y Electrónica, …","","","https://scholar.google.com/scholar?cites=18189621242396521509&as_sdt=2005&sciodt=0,5&hl=en&num=20",201,"2016-11-25","CITATION","","","",0,0,0,0,3
1,"C Martin","Automatic flushing device with magnetic valve",2011,"US Patent 8,056,154","Google Patents","https://www.google.com/patents/US8056154","https://scholar.google.com/scholar?cites=14279631782834896395&as_sdt=2005&sciodt=0,5&hl=en&num=20",202,"2016-11-25","","","","",0,0,0,0,1
3,"C EP-TRANSELECTRIC","Límites operativos de los transformadores del SNT",2010,"Ecuador, noviembre de","","","https://scholar.google.com/scholar?cites=8552979137115830915&as_sdt=2005&sciodt=0,5&hl=en&num=20",203,"2016-11-25","CITATION","","","",0,0,0,0,3
3,"C EP-TRANSELECTRIC","Límites operativos de las líneas de transmisión del SNT",2010,"Ecuador, noviembre de","","","https://scholar.google.com/scholar?cites=9072164984667069412&as_sdt=2005&sciodt=0,5&hl=en&num=20",204,"2016-11-25","CITATION","","","",0,0,0,0,3
0,"P Celec, R Palffy, M Behuliak, ...","Non-viral gene therapy of diabetic nephropathy",2009,"FEBS …","… , 350 MAIN ST, MALDEN 02148, MA …","","",205,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, J Bábíčková, E Domonkos, P Celec","Non-genomic effects of testosterone on social behavior in laboratory rats",2014,"Measuring Behavior …","dspace.library.uu.nl","http://dspace.library.uu.nl/bitstream/handle/1874/321355/Spink_etal2014_Proceedings_of_Measuring_Behavior_2014.pdf?sequence=1#page=357","",206,"2016-11-25","PDF","","","",0,0,0,0,0
0,"B Konecna, B Vlkova, P Celec","Role of fetal DNA in preeclampsia",2015,"…","… LTD POB 18179, ATHENS, 116 10, …","","",207,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, B Vlkova, P Celec, ...","Nephrotoxicity of iv administered oleic acid coated Fe3O4 nanoparticles (NP) in rats",2011,"EUROPEAN …","… 233 SPRING ST, NEW YORK, NY …","","",208,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"J Vana, J Celec, L Kaco, I Bizik","Primarily Unrecognized Boerhaave Syndrome",2002,"ROZHLEDY V CHIRURGII","UNKNOWN","","",209,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"R Gardlik, P Celec","Bacterial gene therapy of colitis by reprogramming of target cells",2011,"HUMAN GENE THERAPY","MARY ANN LIEBERT INC 140 …","","",210,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"DE Hunter, CS Bittle, FS Celec, GA Davis, MS Helwig, ...","Economic Analysis of National Nuclear Security Administration (NNSA) Modernization Alternatives",2007,"","DTIC Document","http://oai.dtic.mil/oai/oai?verb=getRecord&metadataPrefix=html&identifier=ADA479445","",211,"2016-11-25","","","","",0,0,0,0,0
0,"…, S Castellani, V ČebaŠek, RM Ceinos, P Celec, ...","Jászai, J. 344 Jiang, J. 103 Jo, H. 372 Kang, CE 55 Karagenç, L. 114",2013,"Cells Tissues …","karger.com","http://www.karger.com/Article/Abstract/353546","",212,"2016-11-25","","","","",0,0,0,0,0
0,"P Celec, G Mesežnikov, D Ostatníková, ...","Changes in well-being but not in spatial ability across the menstrual cycle",2011,"Biological Rhythm …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/09291016.2010.513524","",213,"2016-11-25","","","","",0,0,0,0,0
0,"R Gardlík, P Celec","Bacteria in gene therapy",2013,"Current Opinion in Biotechnology","infona.pl","https://www.infona.pl/resource/bwmeta1.element.elsevier-8834eb81-941f-363b-bf8e-01c9fd9d20b4","",214,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"V Patel, P Celec, M Grunt, H Schwarzenbach, ...","Novel Technology for Enrichment of Biomolecules from Cell-Free Body Fluids and Subsequent DNA Sizing",2016,"… Nucleic Acids in Serum …","Springer","http://link.springer.com/chapter/10.1007/978-3-319-42044-8_30","",215,"2016-11-25","","","","",0,0,0,0,0
0,"…, D Hofierkova, P Celec","The effects of antioxidative additives on electroporation efficacy",2011,"HUMAN …","MARY ANN LIEBERT INC 140 …","","",216,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, J Luha, P Gronesova, J Pechan, I Fridrichova, P Celec, ...","Abstract P1-04-02: Correlation between blood markers of hemostasis and circulating tumor cells (CTCs) in early breast cancer patients",2013,"Cancer Research","AACR","http://cancerres.aacrjournals.org/content/73/24_Supplement/P1-04-02.short","",217,"2016-11-25","HTML","","","",0,0,0,0,0
0,"…, R Gardlik, J Hodosy, P Celec","The effects of antioxidative gene therapy and antioxidative vitamins on ethanol-induced oxidative and carbonyl stress in rats",2007,"HUMAN …","MARY ANN LIEBERT INC 140 …","","",218,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"P Celec, T Cervenka, J Hodosy, P Boor, S Vesela, ...","THIOBARBITURIC ACID REACTING SUBSTANCES IN SALIVA AND THEIR RELATION TO THE GINGIVAL INFLAMMATION",0,"tmj.ro","","http://tmj.ro/pdf/2004_number_1_816314746124492.pdf","",219,"2016-11-25","PDF","","","",0,0,0,0,0
0,"…, L Tothova, R Menon, B Vlkova, P Celec, ...","Umbilical cord blood markers of oxidative stress in pregnancies complicated by preterm prelabor rupture of membranes",2016,"The Journal of …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.3109/14767058.2015.1074997","",220,"2016-11-25","","","","",0,0,0,0,0
0,"…, M Havrlentová, J Hodosy, J Kraic, P Celec, ...","The effects of anthocyanin-rich wheat diet on the oxidative status and behavior of rats",2016,"Croatian medical …","ncbi.nlm.nih.gov","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4856190/","",221,"2016-11-25","HTML","","","",0,0,0,0,0
2,"P Celec, Ľ Tóthová, K Šebeková, Ľ Podracká, ...","Salivary markers of kidney function—Potentials and limitations",2016,"Clinica Chimica Acta","Elsevier","http://www.sciencedirect.com/science/article/pii/S0009898115300656","https://scholar.google.com/scholar?cites=2796859700015471935&as_sdt=2005&sciodt=0,5&hl=en&num=20",222,"2016-11-25","","","","",0,0,0,0,2
0,"…, Z Holesova, G Minarik, A Ficek, Z Putz, P Celec","Modulating effect of genetic polymorphisms on the relationship of testosterone and specific cognitive abilities",2005,"PSYCHIATRIA- …","","","",223,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, J Bábíčková, Ľ Tóthová, M Bosý, J Hodosy, P Celec","No effect of testosterone on behavior in aged Wistar rats.",2016,"Aging","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pubmed/27852981","",224,"2016-11-25","","","","",0,0,0,0,0
0,"…, J Rovensky, J Hybenova, V Melus, S Celec, ...","ASSOCIATION BETWEEN SYSTEMIC LUPUS ERYTHEMATOSUS AND INSERTION/DELETION POLYMORPHISM OF THE GENE FOR THE …",2000,"RHEUMATOLOGIA- …","UNKNOWN","","",225,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, AMR daCosta, GA Silva, P Celec, ...","ESGCT and NVGCT Collaborative Congress: The Hague-23 to 26 October Abstracts",2014,"Human Gene …","online.liebertpub.com","http://online.liebertpub.com/doi/full/10.1089/hum.2014.2536.abstracts","",226,"2016-11-25","","","","",0,0,0,0,0
1,"J Vána, J Celec, L Kaco, I Bízik","[Undiagnosed primary Boerhaave syndrome]",2002,"Rozhledy v chirurgii: mesicnik …","europepmc.org","http://europepmc.org/abstract/med/11925641","https://scholar.google.com/scholar?cites=11066120003654829555&as_sdt=2005&sciodt=0,5&hl=en&num=20",227,"2016-11-25","Undiagnosed primary Boerhaave syndrome","","","",0,0,0,0,1
0,"M Kopáni, M Behuliak, J Jakubovský, P Celec, ...","P17: Ethanol-induced ultrastructural changes in rat cerebellum after gene therapy",2009,"Experimental and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0940299309000608","",228,"2016-11-25","","","","",0,0,0,0,0
0,"…, R Milcheva, P Janega, P Celec","Modified methacarn fixation as an excellent preservation of histology, protein immunoreactivity and RNA integrity in paraffin embedded tissue specimens",2012,"VIRCHOWS …","… 233 SPRING ST, NEW YORK, NY …","","",229,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, MA Fainberg, VD Bashaw, LF Brooks, FS Celec, ...","Force Enhancement Packages for Countering Nuclear Threats in the 2022-2027 Time Frame: Final Report",2015,"","DTIC Document","http://oai.dtic.mil/oai/oai?verb=getRecord&metadataPrefix=html&identifier=AD1003116","",230,"2016-11-25","","","","",0,0,0,0,0
0,"…, M Malinová, D Ostatníková, P Celec, ...","Single dose of testosterone and its kinetics in rats",2012,"Archives of Biological …","agris.fao.org","http://agris.fao.org/agris-search/search.do?recordID=RS2012001886","",231,"2016-11-25","","","","",0,0,0,0,0
0,"P Janega, A Urbanova, P Celec, ...","Sialyltransferases expression. New perspective markers of thyroid gland pathology",2009,"VIRCHOWS …","… 233 SPRING ST, NEW YORK, NY …","","",232,"2016-11-25","CITATION","","","",0,0,0,0,0
